Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
2055-BFOCC,Male,65,Yes,0,Likely,96116,41.266008,-120.490731,1,63,None,Yes,40.65,No,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84,5329.55,0,0,2560.95,7890.5,Stayed,NULL,NULL
2055-PDADH,Female,71,No,0,Big Bend,96011,41.096569,-121.879082,0,3,Offer E,Yes,2.26,No,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,204.7,0,0,6.78,211.48,Churned,Other,Don't know
2055-SIFSS,Female,75,Yes,0,Westmorland,92281,33.03679,-115.60503,5,55,None,Yes,29.53,Yes,Yes,Cable,29,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,51.65,2838.55,0,0,1624.15,4462.7,Stayed,NULL,NULL
2056-EVGZL,Male,56,Yes,2,West Covina,91790,34.066964,-117.937007,9,68,None,Yes,8.88,No,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.75,7322.5,0,0,603.84,7926.34,Stayed,NULL,NULL
2057-BOYKM,Female,70,Yes,0,Inglewood,90305,33.958134,-118.330905,10,72,None,Yes,28.09,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,6827.5,0,0,2022.48,8849.98,Stayed,NULL,NULL
2057-ZBLPD,Female,50,Yes,0,Los Gatos,95032,37.233034,-121.947427,3,21,Offer D,Yes,42.22,Yes,Yes,Fiber Optic,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.5,1808.7,0,0,886.62,2695.32,Churned,Competitor,Competitor offered more data
2058-DCJBE,Male,32,No,0,Los Angeles,90012,34.065875,-118.238728,0,5,Offer E,Yes,31.14,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,324.6,0,0,155.7,480.3,Churned,Competitor,Competitor had better devices
2065-MMKGR,Female,47,No,0,Diamond Springs,95619,38.683605,-120.811852,0,29,None,Yes,41.38,Yes,Yes,DSL,4,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,71,2080.1,0,0,1200.02,3280.12,Stayed,NULL,NULL
2067-QYTCF,Female,41,Yes,0,Los Angeles,90057,34.061918,-118.277939,4,64,None,Yes,8.6,Yes,Yes,Fiber Optic,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.15,6953.4,0,0,550.4,7503.8,Stayed,NULL,NULL
2070-FNEXE,Female,77,No,2,Pasadena,91107,34.159007,-118.087353,0,7,Offer E,Yes,26.95,No,Yes,Fiber Optic,18,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.45,503.6,11.05,0,188.65,681.2,Churned,Price,Lack of affordable download/upload speed
2070-XYMFH,Female,66,No,0,Long Beach,90815,33.797638,-118.11662,0,23,None,Yes,8.72,Yes,Yes,Fiber Optic,18,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.35,1835.3,15.41,0,200.56,2020.45,Stayed,NULL,NULL
2074-GKOWZ,Male,49,Yes,0,Novato,94947,38.112166,-122.634384,1,2,Offer E,Yes,8.86,No,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,185.55,0,0,17.72,203.27,Churned,Competitor,Competitor had better devices
2074-GUHPQ,Female,37,No,2,Albion,95410,39.225694,-123.717354,0,17,None,Yes,49.78,Yes,Yes,Fiber Optic,19,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,92.7,1556.85,0,0,846.26,2403.11,Stayed,NULL,NULL
2075-RMJIK,Female,54,Yes,3,Santa Ysabel,92070,33.174725,-116.743329,3,5,None,Yes,47.06,No,Yes,Cable,52,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,49.4,232.55,0,10,235.3,477.85,Stayed,NULL,NULL
2077-DDHJK,Female,48,Yes,0,Goleta,93117,34.489983,-120.091246,2,68,None,Yes,27.41,Yes,Yes,DSL,9,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,70.9,4911.35,49.37,0,1863.88,6725.86,Stayed,NULL,NULL
2077-MPJQO,Male,80,Yes,0,Menlo Park,94025,37.449551,-122.183762,2,7,None,Yes,21.37,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0,533.05,0,0,149.59,682.64,Stayed,NULL,NULL
2079-FBMZK,Female,50,No,0,Antelope,95843,38.715498,-121.363411,0,6,None,Yes,39.36,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.25,418.4,0,0,236.16,654.56,Churned,Competitor,Competitor made better offer
2080-CAZNM,Female,78,No,0,Burbank,91502,34.177267,-118.31003,0,41,Offer B,Yes,6.33,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,0,0,259.53,4393.48,Stayed,NULL,NULL
2080-GKCWQ,Male,54,No,0,San Pablo,94806,37.980269,-122.342635,0,2,None,Yes,3.76,No,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,151.75,0,0,7.52,159.27,Joined,NULL,NULL
2081-VEYEH,Male,42,No,0,Compton,90221,33.885811,-118.206459,0,3,Offer E,Yes,12.66,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.95,318.6,0,0,37.98,356.58,Joined,NULL,NULL
2082-CEFLT,Male,31,No,0,San Diego,92109,32.787836,-117.232376,0,1,Offer E,Yes,11.73,No,Yes,DSL,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.6,45.6,0,0,11.73,57.33,Churned,Competitor,Competitor made better offer
2082-OJVTK,Male,25,Yes,0,San Diego,92109,32.787836,-117.232376,1,29,None,Yes,4,Yes,Yes,Fiber Optic,48,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,2698.35,0,0,116,2814.35,Churned,Competitor,Competitor made better offer
2085-BOJKI,Male,33,Yes,0,Long Beach,90822,33.778436,-118.118648,1,17,Offer D,Yes,28.83,No,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.65,1588.25,0,0,490.11,2078.36,Stayed,NULL,NULL
2087-QAREY,Female,60,Yes,0,Sequoia National Park,93262,36.527243,-118.594938,1,22,Offer D,Yes,39.83,No,Yes,Cable,16,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,1178.75,0,0,876.26,2055.01,Stayed,NULL,NULL
2088-IEBAU,Female,63,No,0,Poway,92064,32.984395,-117.013454,0,68,None,Yes,21.82,Yes,Yes,DSL,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.15,6148.45,36.29,0,1483.76,7595.92,Stayed,NULL,NULL
2091-GPPIQ,Female,56,Yes,0,Yuba City,95991,39.02741,-121.614982,10,72,Offer A,Yes,26.04,Yes,Yes,Cable,6,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.95,5730.15,0,0,1874.88,7605.03,Stayed,NULL,NULL
2091-RFFBA,Female,70,No,0,Port Costa,94569,38.035707,-122.196821,0,31,None,Yes,15.43,Yes,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,2217.15,0,0,478.33,2695.48,Churned,Attitude,Attitude of support person
2100-BDNSN,Female,39,Yes,0,Strawberry Valley,95981,39.58458,-121.093256,1,5,None,Yes,14.9,Yes,Yes,DSL,4,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,67.95,350.3,0,20,74.5,444.8,Churned,Price,Price too high
2101-RANCD,Female,50,No,0,El Dorado Hills,95762,38.684437,-121.055634,0,55,None,Yes,8.93,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.1,4144.9,0,0,491.15,4636.05,Stayed,NULL,NULL
2103-ZRXFN,Male,19,No,0,La Quinta,92253,33.695532,-116.310571,0,1,None,Yes,24.66,Yes,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.75,50.75,0,0,24.66,75.41,Joined,NULL,NULL
2105-PHWON,Female,41,Yes,0,Navarro,95463,39.182916,-123.552571,1,33,None,Yes,10.34,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,95,3008.15,0,60,341.22,3409.37,Stayed,NULL,NULL
2107-FBPTK,Female,80,No,0,Ramona,92065,33.044541,-116.833922,0,30,None,Yes,41.93,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.1,3121.1,0,0,1257.9,4379,Stayed,NULL,NULL
2108-GLPQB,Male,49,Yes,0,Los Angeles,90025,34.046174,-118.446333,7,25,Offer C,Yes,11.6,Yes,Yes,DSL,10,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,55.55,1405.3,0,0,290,1695.3,Stayed,NULL,NULL
2108-YKQTY,Female,42,No,0,Santa Monica,90403,34.031529,-118.491156,0,4,None,Yes,9.81,No,Yes,DSL,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,151.3,0,0,39.24,190.54,Churned,Other,Don't know
2114-MGINA,Female,57,No,0,Rio Vista,94571,38.148862,-121.737696,0,14,Offer D,Yes,10.3,No,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8,1129.1,0,0,144.2,1273.3,Churned,Attitude,Attitude of support person
2115-BFTIW,Male,52,No,0,Clearlake Oaks,95423,39.07116,-122.598542,0,25,None,Yes,24.91,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.95,1767.35,0,20,622.75,2410.1,Churned,Dissatisfaction,Product dissatisfaction
2121-JAFOM,Female,23,Yes,0,Danville,94526,37.815459,-121.977203,1,72,None,Yes,1.67,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,8312.4,0,0,120.24,8432.64,Stayed,NULL,NULL
2122-YWVYA,Female,44,No,0,San Francisco,94116,37.74441,-122.486764,0,18,Offer D,Yes,15.01,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1380.4,0,0,270.18,1650.58,Stayed,NULL,NULL
2123-AGEEN,Female,66,No,0,Millbrae,94030,37.601248,-122.403099,0,7,Offer E,Yes,26.29,No,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,84.35,609.65,29.17,10,184.03,774.51,Stayed,NULL,NULL
2123-VSCOT,Female,39,Yes,0,Pomona,91767,34.083086,-117.737997,9,59,None,Yes,24.81,Yes,Yes,Cable,24,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,72.1,4194.85,0,0,1463.79,5658.64,Stayed,NULL,NULL
2126-GSEGL,Female,53,Yes,0,Solvang,93463,34.624399,-120.137875,7,70,None,Yes,9.28,Yes,Yes,DSL,24,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,84.8,5917.55,0,120,649.6,6687.15,Stayed,NULL,NULL
2133-TSRRM,Female,47,No,3,Rosemead,91770,34.065108,-118.082791,0,34,None,Yes,32.94,No,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.35,3688.6,0,110,1119.96,4918.56,Stayed,NULL,NULL
2135-DQWAQ,Female,37,No,0,Santa Barbara,93111,34.460197,-119.802602,0,5,Offer E,Yes,45.74,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,85.3,420.45,0,10,228.7,659.15,Stayed,NULL,NULL
2135-RXIHG,Male,63,No,0,Carson,90745,33.822295,-118.26411,0,1,Offer E,Yes,14.12,No,Yes,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0,0,14.12,59.77,Churned,Competitor,Competitor had better devices
2139-FQHLM,Male,49,No,0,Corona,92879,33.893823,-117.531446,0,19,Offer D,Yes,9.55,No,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.95,1682.4,29.64,0,181.45,1834.21,Stayed,NULL,NULL
2141-RRYGO,Female,51,No,0,Camino,95709,38.748316,-120.675512,0,4,Offer E,Yes,10.64,No,Yes,DSL,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65,261.25,0,0,42.56,303.81,Churned,Dissatisfaction,Poor expertise of online support
2144-BFDSO,Female,70,Yes,0,Ranchita,92066,33.215251,-116.53633,1,50,Offer B,Yes,9.18,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,108.75,5431.9,0,0,459,5890.9,Stayed,NULL,NULL
2150-UWTFY,Female,21,Yes,3,San Mateo,94402,37.556634,-122.317723,1,22,Offer D,Yes,42.98,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,61.15,1422.05,0,80,945.56,2447.61,Churned,Dissatisfaction,Service dissatisfaction
2150-WLKUW,Female,27,Yes,0,Banning,92220,33.936298,-116.849577,4,40,Offer B,Yes,42.1,Yes,Yes,DSL,52,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,63.9,2635,0,0,1684,4319,Stayed,NULL,NULL
2153-MREFK,Female,55,Yes,0,Fawnskin,92333,34.274846,-116.937581,1,37,None,Yes,30.16,Yes,Yes,Fiber Optic,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.2,3754.6,0,0,1115.92,4870.52,Churned,Attitude,Attitude of support person
2154-KVJFF,Female,42,No,0,Stevinson,95374,37.316807,-120.855753,0,15,Offer D,Yes,42.83,Yes,Yes,Fiber Optic,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,1111.85,0,0,642.45,1754.3,Churned,Dissatisfaction,Limited range of services
2155-AMQRX,Female,37,No,0,Norwalk,90650,33.905963,-118.08263,0,28,None,Yes,3.25,Yes,Yes,Cable,11,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.9,1505.15,0,0,91,1596.15,Stayed,NULL,NULL
2157-MXBJS,Male,20,Yes,0,Calistoga,94515,38.629618,-122.593216,1,13,Offer D,Yes,41.22,Yes,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.3,989.45,0,0,535.86,1525.31,Churned,Dissatisfaction,Network reliability
2160-GPFXD,Male,25,Yes,2,Davis,95618,38.544002,-121.685559,1,54,Offer B,Yes,24.59,Yes,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,65.65,3566.7,0,0,1327.86,4894.56,Stayed,NULL,NULL
2165-VOEGB,Female,23,No,0,Burbank,91501,34.188339,-118.300942,0,46,None,Yes,43.04,No,Yes,Fiber Optic,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,4822.85,0,0,1979.84,6802.69,Churned,Other,Don't know
2167-FQSTQ,Female,20,Yes,0,Hayward,94541,37.674002,-122.076796,8,72,None,Yes,37.45,Yes,Yes,DSL,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,92.4,6786.1,0,150,2696.4,9632.5,Stayed,NULL,NULL
2172-EJXVF,Female,65,No,0,Los Angeles,90047,33.958149,-118.308441,0,71,None,Yes,25.61,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.9,7521.95,6.65,100,1818.31,9433.61,Stayed,NULL,NULL
2176-LVPNX,Female,69,No,0,San Jose,95113,37.333851,-121.891147,0,71,Offer A,Yes,37.39,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,89.85,6293.45,0,140,2654.69,9088.14,Stayed,NULL,NULL
2176-OSJUV,Male,29,Yes,0,Anaheim,92801,33.844983,-117.952151,2,71,Offer A,Yes,40.63,Yes,Yes,DSL,69,Yes,Yes,No,Yes,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,65.15,4681.75,4.7,0,2884.73,7561.78,Stayed,NULL,NULL
2178-PMGCJ,Male,22,No,0,Long Beach,90802,33.752524,-118.210737,0,22,Offer D,Yes,15.77,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.7,1490.4,0,0,346.94,1837.34,Stayed,NULL,NULL
2180-DXNEG,Female,46,No,0,Harbor City,90710,33.798266,-118.300237,0,12,None,Yes,25.54,No,Yes,Fiber Optic,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96,1062.1,0,0,306.48,1368.58,Churned,Dissatisfaction,Product dissatisfaction
2181-UAESM,Male,30,No,0,Angelus Oaks,92305,34.1678,-116.86433,0,2,None,Yes,12.59,No,Yes,Cable,76,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.45,119.5,0,0,25.18,144.68,Joined,NULL,NULL
2186-QZEYA,Female,68,No,0,San Leandro,94579,37.687264,-122.15728,0,29,Offer C,Yes,8.88,Yes,Yes,DSL,22,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,58.55,1718.95,33.1,0,257.52,1943.37,Stayed,NULL,NULL
2187-PKZAY,Male,23,No,0,Stevinson,95374,37.316807,-120.855753,0,12,None,Yes,40.06,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,1043.4,0,0,480.72,1524.12,Stayed,NULL,NULL
2188-SXWVT,Female,31,No,0,Chilcoot,96105,39.872961,-120.198876,0,34,Offer C,Yes,43.17,No,Yes,DSL,8,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,55,1885.15,0,0,1467.78,3352.93,Stayed,NULL,NULL
2189-UXTKY,Female,27,Yes,0,La Quinta,92253,33.695532,-116.310571,1,22,None,Yes,13.11,Yes,Yes,DSL,51,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,1742.75,0,0,288.42,2031.17,Churned,Dissatisfaction,Product dissatisfaction
2189-WWOEW,Female,37,No,0,Keene,93531,35.214982,-118.59049,0,15,None,Yes,24.63,No,Yes,Fiber Optic,13,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.9,1269.55,0,0,369.45,1639,Churned,Other,Don't know
2190-BCXEC,Female,61,Yes,0,Death Valley,92328,36.27688,-117.033326,10,40,None,Yes,39.97,Yes,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.85,3126.85,0,0,1598.8,4725.65,Stayed,NULL,NULL
2190-PHBHR,Female,22,Yes,0,Hume,93628,36.807595,-118.901544,5,72,Offer A,Yes,22.74,Yes,Yes,Fiber Optic,48,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,94.45,6921.7,0,0,1637.28,8558.98,Stayed,NULL,NULL
2192-OZITF,Female,60,No,0,San Leandro,94577,37.717196,-122.159338,0,45,Offer B,Yes,44.29,Yes,Yes,DSL,15,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.55,3349.1,0,0,1993.05,5342.15,Stayed,NULL,NULL
2193-SFWQW,Male,47,Yes,1,San Rafael,94903,38.018065,-122.546024,9,72,None,Yes,24.08,No,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,111.95,8033.1,0,0,1733.76,9766.86,Stayed,NULL,NULL
2194-IIQOF,Female,38,Yes,0,Sunnyvale,94087,37.3511,-122.037311,7,71,Offer A,Yes,19.9,Yes,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.3,6388.65,0,0,1412.9,7801.55,Stayed,NULL,NULL
2195-VVRJF,Male,74,Yes,0,Los Angeles,90018,34.028735,-118.317236,6,18,None,Yes,5.73,No,Yes,DSL,13,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,59.1,1011.05,31.05,0,103.14,1083.14,Stayed,NULL,NULL
2195-ZRVAX,Female,40,Yes,0,Rodeo,94572,38.027218,-122.23463,1,47,None,Yes,44.26,No,Yes,Cable,23,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,4045.65,0,0,2080.22,6125.87,Churned,Other,Don't know
2200-DSAAL,Female,52,No,0,Greenbrae,94904,37.946617,-122.563571,0,68,None,Yes,20.3,Yes,Yes,DSL,13,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,80.65,5330.2,0,90,1380.4,6800.6,Stayed,NULL,NULL
2202-CUYXZ,Male,25,No,0,Dublin,94568,37.713926,-121.928425,0,1,None,Yes,36.07,No,Yes,Fiber Optic,41,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,84.85,0,0,36.07,120.92,Churned,Competitor,Competitor had better devices
2202-OUTMO,Female,59,Yes,0,Caruthers,93609,36.5276,-119.865999,5,34,None,Yes,12.3,Yes,Yes,DSL,26,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.85,2003.6,0,0,418.2,2421.8,Stayed,NULL,NULL
2203-GHNWN,Female,24,Yes,0,Julian,92036,32.980678,-116.262854,2,24,None,Yes,44.93,Yes,Yes,Fiber Optic,82,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,79.65,1928.7,0,0,1078.32,3007.02,Stayed,NULL,NULL
2205-LPVGL,Male,71,Yes,1,Colusa,95932,39.273096,-122.050763,1,58,Offer B,Yes,18.43,Yes,Yes,Fiber Optic,10,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,89.85,5125.75,0,130,1068.94,6324.69,Stayed,NULL,NULL
2205-YMZZJ,Male,75,No,0,Clovis,93612,36.814539,-119.711868,0,7,None,Yes,39.51,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,0,0,276.57,823.52,Churned,Competitor,Competitor made better offer
2207-NHRJK,Male,58,No,0,Carmel,93923,36.460611,-121.852507,0,1,Offer E,Yes,1.28,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.8,50.8,0,0,1.28,52.08,Churned,Competitor,Competitor had better devices
2207-OBZNX,Male,56,No,0,Aguanga,92536,33.482243,-116.827173,0,7,None,Yes,34.49,No,Yes,Cable,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,51,354.05,0,0,241.43,595.48,Churned,Attitude,Attitude of service provider
2207-QPJED,Female,66,Yes,0,Somes Bar,95568,41.444606,-123.471895,8,37,None,Yes,15.6,No,Yes,Fiber Optic,19,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,90,3371.75,0,0,577.2,3948.95,Stayed,NULL,NULL
2208-NQBCT,Female,23,Yes,3,San Jose,95138,37.246064,-121.749494,10,26,None,Yes,42.95,No,Yes,Fiber Optic,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.95,2070.05,0,0,1116.7,3186.75,Stayed,NULL,NULL
2208-UGTGR,Male,62,No,0,Sultana,93666,36.545353,-119.338535,0,56,Offer B,Yes,10.99,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.6,5581.05,0,0,615.44,6196.49,Stayed,NULL,NULL
2211-RMNHO,Female,36,Yes,2,Rio Nido,95471,38.522328,-122.97932,1,68,None,Yes,25.16,Yes,Yes,Cable,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,5560,0,0,1710.88,7270.88,Stayed,NULL,NULL
2215-ZAFGX,Male,35,No,0,La Mesa,91942,32.782501,-117.01611,0,9,Offer E,Yes,11.5,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.5,791.7,0,0,103.5,895.2,Stayed,NULL,NULL
2219-MVUSO,Male,59,No,0,Los Angeles,90028,34.099869,-118.326843,0,8,None,Yes,35.53,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.15,438.4,0,0,284.24,722.64,Churned,Other,Don't know
2223-GDSHL,Male,41,Yes,1,Fountain Valley,92708,33.712036,-117.950113,5,71,Offer A,Yes,26.38,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.05,8297.5,42.57,110,1872.98,10237.91,Stayed,NULL,NULL
2225-ZRGSG,Female,38,Yes,0,Piru,93040,34.432843,-118.730106,1,70,Offer A,Yes,5.48,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,93.9,6579.05,0,0,383.6,6962.65,Churned,Price,Long distance charges
2226-ICFDO,Female,39,Yes,0,Covelo,95428,39.83307,-123.178765,9,72,None,Yes,10.87,Yes,Yes,DSL,24,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.9,6110.75,0,0,782.64,6893.39,Stayed,NULL,NULL
2227-JRSJX,Female,22,No,0,Monterey Park,91754,34.050322,-118.147037,0,21,Offer D,Yes,6.12,No,Yes,Fiber Optic,51,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,1956.4,0,0,128.52,2084.92,Stayed,NULL,NULL
